datetime,text
2022-02-01 15:45:00+00:00,"On behalf of Tripura, I Express my heartfelt gratitude towards Smt. @nsitharaman ji & her Team for this Progressive and People friendly Budget 2022-2023.  It will strengthen Indian economy to bloom out of ongoing Pandemic. @FinMinIndia #AtmaNirbharBharatKaBudget"
2022-02-01 15:47:00+00:00,#UnionBudget2022 : There has been an overall increase of Rs. 11053.41 cr (11.86%) in the budget allocation for the Ministry of Education in FY 2022-23 as compared to BE for FY 2021-22. #AatmanirbharBharatKaBudget
2022-02-01 15:47:00+00:00,"Economic Survey: No. of startups grows to 14,000 in India; 44 unicorns in 2021 https://www.livemint.com/budget/news/economic-survey-no-of-startups-grows-to-14-000-in-india-44-unicorns-in-2021-11643620116976.html  via NaMo App"
2022-02-01 15:48:00+00:00,"Economic Survey 2021-22: Higher Education system continues to grow, backed by several Government initiatives https://www.financialexpress.com/education-2/economic-survey-21-22-higher-education-government-initiatives-ugc-swayam-ict-artificial-intelligence/2421260/  via NaMo App"
2022-02-01 15:48:00+00:00,"Key Take-Away from the Budget:  If you want to reduce incomeTax reduce your Income  If you want to reduce indirectTax reduce your consumption  If you want to reduce Capital Gain Tax reduce your Investment  Excellent...And keep reducing till you vanish, become invisible....😃😃"
2022-02-01 15:48:00+00:00,More than 66 lakh MSMEs registered on Udyam portal: Economic Survey https://www.thehindubusinessline.com/economy/more-than-66-lakh-msmes-registered-on-udyam-portal-economic-survey/article64959397.ece  via NaMo App
2022-02-01 15:48:00+00:00,UPI largest retail payment transaction platform in India: Economic Survey 2021-22 https://www.timesnownews.com/business-economy/industry/upi-largest-retail-payment-transaction-platform-in-india-economic-survey-2021-22-article-89248444  via NaMo App
2022-02-01 15:49:00+00:00,"Government e-Marketplace portal is beating Amazon, Flipkart on discounts: Economic Survey 2021-22 https://economictimes.indiatimes.com/small-biz/sme-sector/government-e-marketplace-portal-is-beating-amazon-flipkart-on-discounts-economic-survey-2021-22/articleshow/89246425.cms  via NaMo App"
2022-02-01 15:49:00+00:00,EPFO data suggests a significant acceleration in formalisation of the job market: Economic Survey https://economictimes.indiatimes.com/jobs/epfo-data-suggests-a-significant-acceleration-in-formalisation-of-the-job-market-economic-survey/articleshow/89244654.cms  via NaMo App
2022-02-01 15:50:00+00:00,"4rth Budget Highlights @ Lucknow, Uttar Pradesh https://www.instagram.com/p/CZcLohmJmct/?utm_medium=twitter"
2022-02-01 15:51:00+00:00,Government Budget be like Your profit is my profit  Your losses are your losses #Budget2022
2022-02-01 15:51:00+00:00,@nsitharaman hasn't done her homework properly. There are so many meetings which only confused her. So we have seen focus is on irrelevant things than the most important things of the economy. @FinMinIndia dept is lucky on revenue rather than a well planned budget. WAKEUP PLEASE
2022-02-01 15:52:00+00:00,The ONE big Budget takeaway for me...
2022-02-01 15:52:00+00:00,"My monthly household Budget is as Good as Nirmala Tai's National Budget.  Even though it's Shit, I feel I have done a good job not starving by the end of the Month!!   #Budget2022 #BudgetSession2022 #Budget"
2022-02-01 15:53:00+00:00,"The budget says uplifting the poor. 🐒Let's always face the fact. Is it good, bad or ugly? Wondering..."
2022-02-01 15:54:00+00:00,What he knows  about central budget. Let him comment about punjab state budget last yearకేంద్ర బడ్జెట్ చూస్తే బాధాకరంగా ఉంది: పొన్నాల లక్ష్మయ్య https://www.andhrajyothy.com/amp/telugunews/ponnala-lakshmayya-comments-mrgs-telangana-1922020103010365 via @abnlatestnews
2022-02-01 15:54:00+00:00,"This is how engineering students write answers in exams. Especially JNTU hyd students... If you still dont believe ask students of JNTU,hyd..  Jokes apart..  What the fish is he saying?? Budget is good for everyone?? Lol.. How?? I mean how??  #BJP #BudgetBytes #Budget2022 #Budget"
2022-02-01 15:55:00+00:00,The focus of #fiscalpolicy should be on wealth distribution and focus of #monetarypolicy should be on wealth creation. #unionbudget  What is your rating of union budget 2022 of #india for common man out of 10?
2022-02-01 15:57:00+00:00,".But, Chidambaram says  FM  had not announced any tax reduction or tax relaxation in the budget. I think his knowledge also  in economics became to the zero level like Rahul and Priyanka."
2022-02-01 15:57:00+00:00,"Despite heavy and additional financial burden in last two years during Corona-1-3, th due to fund diversion on various accounts head besides allowing various subsidies and free ration etc., FM not imposed tax on any item, for which we have to appreciate FM."
2022-02-01 15:58:00+00:00,Please treat this as a  joke  which  opposition  from  independence  has supported  Central  budget:
2022-02-01 15:58:00+00:00,If people have lost jobs why would they pay income tax ?
2022-02-01 15:59:00+00:00,"#incometax #Budget2022 #cryptocurrency #BudgetBytes  Just another disappointing budget for desperate salaried middle class, who are the main pillars of Indian economy.  The motive seems like - If you want to pay less tax, earn less income !🤣😂"
2022-02-01 16:01:00+00:00,What Try? Its not my questions answer. Please explain how this Budget is good for future?
2022-02-01 16:02:00+00:00,"This is anti-people, anti- farmers, anti-youths &pro-corporate budget, a hallmark of this Govt!"
2022-02-01 16:02:00+00:00,No new vocab lessons this budget
2022-02-01 16:05:00+00:00,It's an envelope not even briefcase. This lady didn't do much. Out of pocket health expenditure has increased. But health budget remains the same.
2022-02-01 16:06:00+00:00,M0di G0vernment's Zer0 Sum Budget!  Nothing for - Salaried class - Middle class - The poor & deprived  - Youth - Farmers - MSMEs                              @RahulGandhi @revanth_anumula
2022-02-01 16:06:00+00:00,"Well sir it's more like their election manifesto to distract poor &  gullible common man . Amritkal & 25 years long plan shows hoax & level of education in politics , it seems budget of 5 % prime minister private parters (PPP)"
2022-02-01 16:08:00+00:00,"The economic budget was presented today. Suffice it to say, of the country's weak economy.! & again failed financial budget was presented.!Thanks to @FinMinIndia @nsitharaman for the surprise.! In case of profit or loss in crypto currency investment 30% tax will have to be paid.!"
2022-02-01 16:09:00+00:00,#Great_g0vernment`s zero sum Budget  🙏
2022-02-01 16:14:00+00:00,Yeah..but I still believe it can be done through slabs or can be included in overall income tax as per normal slab structure. 30% is for everyone is huge.
2022-02-01 16:14:00+00:00,"""I'm not waiting for budget. I'm waiting for P. Chidambaram sir's counter to Nirmala Sitaraman's budget speech."" ~ and it's totally worth waiting for #UnionBudget2022 https://piped.video/Fft77I0sxS8"
2022-02-01 16:14:00+00:00,"Hopefully there is no ""Laxmi Bhander"" proposal in Nirmalajis Budget proposal, thank God. @MamataOfficial @ANI @republic @SuvenduWB @SamikBJP"
2022-02-01 16:14:00+00:00,Lower middle class   Middle class   Govt servants   Formers   Employment  Totally ignored in budget  With the use of tax collection   Infra   Road   Bridge are developed   After some time passed   Same is handed over to corporate   Cos particularly North Indians   Enjoying
2022-02-01 16:15:00+00:00,India Proposes 30% tax on crypto and NFTs Income . . #cryptocurrency #BTC #Blockchain
2022-02-01 16:15:00+00:00,"The seniormost youth leader is preparing to comment against the budget, before the budge is placed."
2022-02-01 16:16:00+00:00,Huge steps towards digital education by Govt in Budget 2022
2022-02-01 16:18:00+00:00,"Budget Analysis: Modi-Sitharaman Can't Fix Economy Without Jobs, And Jobs Won't Happen Just On Infra Push  https://www.outlookindia.com/business/budget-analysis-modi-sitharaman-can-t-fix-economy-without-jobs-and-jobs-won-t-happen-just-on-infra-push-news-51983"
2022-02-01 16:18:00+00:00,"""i have 2 moods on Budget day before and after presentation: nothing matters and everything matters too much."""
2022-02-01 16:19:00+00:00,"After #GST implementation nothing big is left in Budget , it's a non event now"
2022-02-01 16:19:00+00:00,"#Budget2022  As usual Action & reaction  For political parties in power budget set targets for 10 years For opposition nothing for any section of society with usual narrative of poor, middle-class, businessmen, jobs Infrastructure development alone has potential of crores of jobs"
2022-02-01 16:19:00+00:00,"if we observe it's closely since from 2014 about the budget, maybe central government is experimeantig it's on trial and error basis."
2022-02-01 16:20:00+00:00,"@RajatSharmaLive @narendramodi @nsitharaman @RBI @republic @rashtrapatibhvn @mygovindia Budget never plans to increase the cordon of taxpayers, but always taxing looting middle class taxpayers, without any  Rewards. Heard even Pakistan gives privileges to taxpayers. Wake up, FMO."
2022-02-01 16:21:00+00:00,"So, 55,000 for building one house, isn't it  !!!!  Just throwing some fancy numbers isn't a budget !"
2022-02-01 16:22:00+00:00,Hearty Congratulations to Finance Minister. The entire Budget reflects long term vision towards growth & development of the Nation.
2022-02-01 16:23:00+00:00,"Union Budget 2022 neglects pandemic-hit education sector, unemployment: SIO  #UnionBudget2022 #EducationBudget"
2022-02-01 16:23:00+00:00,Lads out there are comparing stats for #IPL2022MegaAuction for their bankable players in their squard than putting a minute of thought into #Budget2022 .  Cricket is such a serious  topic here .Even surpases budget discussion or it has been made boring for the leaders .
2022-02-01 16:24:00+00:00,My budget for this year has increased from one plate momo to 2 plates 🥳
2022-02-01 16:24:00+00:00,Watch views of DAM Caputal's @dharmeshamehta and Kotak Mahindra AMC's @NileshShah68 on Budget.
2022-02-01 16:26:00+00:00,Exaggerated. Only our enemies and their agents say like this. No patriot anywhere criticize national army. Defence budget allocation according to threat perception everywhere.
2022-02-01 16:26:00+00:00,"Good.   But this cause will be effective if you tweet on issues like this more than those that suits their politics. Just go through your tweets for today and you will realise, only one tweet on Budget but more than one tweet on issues that support their narrative of politics."
2022-02-01 16:27:00+00:00,Budget for common man 😇 🤣 #Budget2022
2022-02-01 16:27:00+00:00,One of the significant aspects of this budget in my view was the expansion of one class-one TV channel programme of PM eVIDYA  from 12 to 200 TV channels. This shows how focused and concerned the government is for the future generations in terms of #education.  #budget2022
2022-02-01 16:27:00+00:00,"@nsitharamanoffc @PMOINDIA @mygovindia @RBI #PMCBANKVICTIMS @rashtrapatibhvn Budget to favour  Corporates, votebank while killing the middle class taxpayers.Charge IT, TDS on Savings, then Loot the savings in bank by negligent audit, give 10 year killer scheme, so all die. Wow!"
2022-02-01 16:28:00+00:00,#Modi_Jawab_Do ? Salaried person pay 30% tax. Then if one invests taxed income in crypto. Pay  another 30% tax on profit + 1% TDS on every transaction. #CryptocurrencyNews #Budget2022 #cryptocurrency   Vote for #CONGRESS this time.  Shame on u @nsitharaman @narendramodi dacoits.
2022-02-01 16:29:00+00:00,Kuch bhi.. common man will keep on paying the taxes from his salary and other items that he/she needs for daily needs.. overall he/she pays about 40 to 50% of his income in taxes. And even the taxes we pay are not used properly.. aadha to kha lete hai aap.. 😡
2022-02-01 16:29:00+00:00,Huge increase in GST collection is not due to demand increase but because of higher tax rates of GST. #Budget2022
2022-02-01 16:30:00+00:00,Very poor budget ever seen
2022-02-01 16:33:00+00:00,One of my classmate is explaining how today's budget is wrong through his instagram stories but he himself almost took 2 Years and 4 attempts to clear his accounts Backlog in college .   #BudgetSession2022
2022-02-01 16:34:00+00:00,Nirmala Tai was giving budget plan for next 25 years 😂😂😂😂  Epic encounter by chidambaram Sir  #BudgetSession2022 #UnionBudget2022 #BudgetBytes #NirmalaSitharaman
2022-02-01 16:35:00+00:00,"#AatmanirbharBharatKaBudget Strengthening of Health infrastructure,speedy implementation of vaccination program are evident for all.With the provision for public investment in the last budget,this budget continues to provide multiplier effect which will benefit youth farmer,SCs"
2022-02-01 16:35:00+00:00,2025 budget
2022-02-01 16:36:00+00:00,0  -means perfection ! Put ahead any number it becomes  ten times !  So a Future generation budget is  NOT Understandable to  (लकीर के फकीर) traditional people. Sorry 😞 even GOD can't help 😀
2022-02-01 16:37:00+00:00,"GST collection for January 2022 1.43 Lakh Cr. Just wanted to know it is with GST ITC or without GST ITC from our honorable FM  I think Mam missed to mention net collection after reducing ITC as per books,😷😷😷  @SKHalakhandi @BimalGST @abhishekrajaram @Jatin_Harjai @haldiaarpit"
2022-02-01 16:37:00+00:00,But definitely people are sure there's nothing for politician to loot as during #Congress era when 85 paisa out of every rupee provided in budget used to be for politicians middlemen & executors  #ModiDevelopingIndia
2022-02-01 16:38:00+00:00,"Currently industry is receiving invoices then passes accounting entry then checks 2A/2B and then files the return.  Now onwards just file return as it is, then check 2B and pass accounting entry. Keep unaccounted invoices as it is till it doesn't get reflected.  😅🤪  #GST #EODB"
2022-02-01 16:40:00+00:00,Worthless budget
2022-02-01 16:40:00+00:00,lets think of 2024 too when we make budgets
2022-02-01 16:41:00+00:00,How's the budget ?   #CryptocurrencyNews #BudgetSession2022 #Budget2022
2022-02-01 16:46:00+00:00,Fake Bjp govt creats fake budget ...
2022-02-01 16:47:00+00:00,"The so called budget experts use ""the freebies they didn't get"" as a parameter to analyse how economy works.....   AMAZING 😂😂😂  #Budget2022"
2022-02-01 16:48:00+00:00,CAN YOU SAY SOMETHING AND RATE TODAYS BUDGET
2022-02-01 16:48:00+00:00,"Congratulations to @nsitharaman on presenting a bold & forward looking budget. Focusing on infra, sunrise sectors will promote broad-based growth, the best route to poverty reduction. The economies of the future will be digital & green and the India will be at the forefront."
2022-02-01 16:49:00+00:00,"Only cronies business progressive budget supply side without looking into demand side. No provision for increasing demand ( purchasing power) thus creating more jobs,"
2022-02-01 16:49:00+00:00,#BudgetBytes @PMOIndia @nsitharaman @AmitShah @BJP4India Again disappointing budget for middle & Salaried class though they remain the highest taxpayer almost 50%(31.2% + 18%). Freebies Politics.Middle & Salaried class wake-up in upcoming elections & give return gift to BJP
2022-02-01 16:50:00+00:00,Nice budget for progressive development towards New India congratulations 🎊
2022-02-01 16:51:00+00:00,"Now the people of the whole country understood that why Modi wants to make Digital India!Because, the budget with 30% tax collection in digital work is ready.Someone from BJP should not say that Digital India is not needed.Bring back the old days of all of us BJP!  clean 2024"
2022-02-01 16:52:00+00:00,"Bro, this is just a FOMO.. if anyone traded last budget with expectations of theta decay than it was definitely a huge loss making day. So, risk is on both side. Better either trade all events or avoid all events. At the end, return is same like normal days.."
2022-02-01 16:53:00+00:00,People friendly?? This budget has no provision to ease the situation of salaried person. You again cheated the salary class people. This is economic torture.. @nsitharamanoffc @nsitharaman why don't you just resign?
2022-02-01 16:53:00+00:00,"#UnionBudget2022 Highlight of this budget to achieve the goal of 230 Gigawatts power within 2030 & a very positive sign for power sector, growth history of our motherland & at the same time a very bold step towards Aatmanirbhar Bharat. @ANI @republic @BanglaRepublic @SuvenduWB"
2022-02-01 16:53:00+00:00,Those who started crypto investment in recent times may gonna hate this budget 2022  30℅ tax in crypto exchange 🥵🤯
2022-02-01 16:53:00+00:00,While you are still giving subsidies to the companies who created those hazardous sites
2022-02-01 16:55:00+00:00,"There are many provisions in this Budget aimed at transforming the agriculture sector including ensuring credit, record MSP, boosting food processing and encouraging start-ups in the sector. I am confident that the hardworking small farmers will prosper thanks to these steps."
2022-02-01 16:55:00+00:00,A fine specimen of an Indian journalist.  Doesn't know the basics of budget process. Doesn't know that the speech doesn't and can't cover everything. Doesn't know that one needs to read the full document released immediately after to get all details.
2022-02-01 16:55:00+00:00,"When it comes to aid to countries, last year's budget allocated Rs 7635.15 while according to revised budget amount was Rs 5698.43 cr. This year allocation announced was of Rs 6750 cr (R885.15 cr decrease as compared to BudgetFY21, R1051.57 cr increase as campared to revised)"
2022-02-01 16:55:00+00:00,"practically, this budget is out reach even from lollipop from the the downtrodden people's."
2022-02-01 16:57:00+00:00,Today in budget the comman man will receive this👇
2022-02-01 17:02:00+00:00,"What ever was in this so called Budget 😅🤣 2022 which was released today at 11 PM was more bakwas, Worst, Poor & Second Class 😅😣🤮😵  With this conclusion/Verdict of the @nsitharaman #Govt I can ensure that not even 1% of the GDP will be raised/Increased #BudgetSession2022"
2022-02-01 17:03:00+00:00,Income Tax will be Zero #Budget2022
2022-02-01 17:03:00+00:00,"Basically, it becomes absolutely essential to identify with Vision, then it becomes very easy to appreciate the steps initited in the Budget."
2022-02-01 17:04:00+00:00,Budget will destroy Pakistan economy. Pakistanis will become beggars after this budget. Budget is in national interest  Modi Ji has made the budget so it has to be good.  End of discussion.
2022-02-01 17:04:00+00:00,#Budget #Humor  Sharing RK Laxman cartoon (1980)
2022-02-01 17:05:00+00:00,3rd Budget of #Modi_Sarkar 2.0.  #AatmanirbharBharatKaBudget
2022-02-01 17:05:00+00:00,"#AatmanirbharBharatKaBudget PM Modi said that this budget is full of new possibilities for infrastructure, investment, growth, and jobs. This will also open up the field of Green Jobs."
2022-02-01 17:06:00+00:00,A multibagger tip Stock Name - India Current price - 3trillion $ Target price- 5trillion $ #StockMarketindia #stockmarketinvesting #CNBCTV18LIVE #EconomicSurvey #India #NDA
2022-02-01 17:07:00+00:00,Not that much good sir. Nothing for middle class and textile industry. There is nothing for simple person in this budget. One good thing govt have something in mind for crypto.
2022-02-01 17:12:00+00:00,"No sops budget, before major election!!  💪💪💪"
2022-02-01 17:15:00+00:00,"Sir, Budget Always,  since Independence, is and was for Fiscal Betterment, for Corporate Manifests and Cater Capitalists. And for Common Man there's FREE RATION, AND THAT'S A GREAT GESTURE BY THE NATION. , That's till our Political Policy Value M O N E Y than C O M M O N - M A N."
2022-02-01 17:20:00+00:00,@BMTheEquityDesk Sir view on budget 2022 ?
2022-02-01 17:21:00+00:00,@sandipsabharwal Sir view on budget 2022 ?
2022-02-01 17:22:00+00:00,What is common between this budget and Gpay?       'Better luck next time'.
2022-02-01 17:22:00+00:00,Hats off to finance minister @nsitharaman for presenting a very progressive budget 2022. The most import highlight was capex spending of 7.5 lac crore. Approx 35 percent higher increasing imputus on spending in key projects. Thank you @narendramodi sir for your support and vision
2022-02-01 17:23:00+00:00,"""0"" zero only. Because this Budget is only for the Corporates. Why in the sense. It reduced tax rate from 12% to 7 %."
2022-02-01 17:23:00+00:00,"So Dada, What else can you expect where the country has mob and less than 1% citizens. Media will broadcast only the rise in Sensex as the only parameter of succesful budget whre only 4% population invests. disappointing budget.Rs. 2 increase of unblended petrol"
2022-02-01 17:25:00+00:00,"India You might have been tired by now by watching / hearing  reactions towards BUDGET. So give some rest to mind and brain and start your day for a better tomorrow as usual , for what we are still thriving for. Let's Do Our Best.          & Forget The Rest."
2022-02-01 17:26:00+00:00,"Earlier govt have informed to all middle class public & Indian farmers ""AatamNirbhar Bano"" Budget is only for businessman or industrial not for Comman peoples…"
2022-02-01 17:27:00+00:00,A great budget for opposition parties to tackle the #BJP head on in the upcoming polls
2022-02-01 17:29:00+00:00,"Budget explained in simple terms.. if u want income tax to be reduced, reduce your income. We are willing to pay for ur mental health after u loose ur job n salary but r not willing to reduce ur income tax till u recover from the losses u faced due to COVID."
2022-02-01 17:30:00+00:00,#Budget2022 @PMOIndia @BJP4India @INCIndia @NCPspeaks @AamAadmiParty today's budget is really well. But some critics..  Critics is one faltu person who knows prize of everything but values of nothing... @nsitharaman ji doing well proud of u.. n niglect this faltu critics..
2022-02-01 17:31:00+00:00,The only man listening budget very carefully @RahulGandhi BTW why everytime middle class people are ignored? Where the hell we'll go? @nsitharaman #Budget2022
2022-02-01 17:32:00+00:00,Today Budget in one Line Subsidies to the poor Rich got rebate Middle Class you watch tv You got the debate ... #middleclass #BudgetBytes #Budget2022
2022-02-01 17:34:00+00:00,Shortest ever #budget speech Wanted to keep it short and crisp?? ❌ Lack of brains?  ☑️  #Budget #Budget2022 #BudgetSession2022 #BudgetBytes #nirmalasitaraman
2022-02-01 17:36:00+00:00,"Budget, Budget se bahar hai!   #Budget2022"
2022-02-01 17:36:00+00:00,Today's Union Budget To Middle Class People Be Like -  #Ghanta #Budget2022
2022-02-01 17:38:00+00:00,Middle class - we didnt get anything in the budget  Vote kisko doge  Middle class- woh bjp obvious hai
2022-02-01 17:40:00+00:00,"So, lets have a quick snapshot of todays budget. Quick Snapshot ➡️ https://www.instagram.com/p/CZcU95lhQlf/?utm_medium=copy_link And stay tuned we will going to have a details analysis of today budget in our upcoming Article.  #BudgetSession2022 #middleclass #IndiaWantsCrypto #DigitalRupee"
2022-02-01 17:40:00+00:00,"😁 🤣🤣🤣 It is not a budget, it is the asset selling program of Fascist #BJPGovt"
2022-02-01 17:40:00+00:00,"@nsitharaman Madam, Can you Explain us in simple language that what benefits we middle class people will get from you Budget otherthan Only payment of taxes?  We middle class people born only for payments of taxes even after that we are donating to you party so that you will 1/n"
2022-02-01 17:44:00+00:00,Despite #ClimateEmergency situation in India & PM Modi making tall promises at #cop26glasow the #Budget 2022 is disappointing with respect to #ClimateAction & making agriculture climate resilient.  Hear thoughts of a farmer from Rajasthan on how to deal with #ClimateCrisis
2022-02-01 17:45:00+00:00,"#Budget2022 #AatmanirbharBharatKaBudget Big announcements on Crypto tax, ITR filing correction, Digital Rupee, LIC IPO, E-Passport and more These budget are good for ..."
2022-02-01 17:45:00+00:00,#Zero Budget 2022
2022-02-01 17:46:00+00:00,So as per @nsitharaman ji..not increasing the income tax is also a relief..wow so from next budget expect raise in slab rate and do not expect any relief unless you see a change in regime #Budget2022
2022-02-01 17:47:00+00:00,A good read. Budget 2022: Crypto gets a backdoor entry in India @moneycontrolcom https://www.moneycontrol.com/news/business/budget-2022-crypto-gets-a-backdoor-entry-in-india-8021181.html
2022-02-01 17:50:00+00:00,"Budget allocated to J&K: Political parties, traders disappointed https://snskashmir.com/budget-allocated-to-jk-political-parties-traders-disappointed/"
2022-02-01 17:50:00+00:00,"A balanced, visionary & progressive budget Congratulations to our Hon PM Shri @narendramodi Ji FM Smt @nsitharaman Ji for presenting a budget that takes care of comprehensive progress & is dedicated to welfare of people of India #AatmanirbharBharatKaBudget"
2022-02-01 17:51:00+00:00,Any relation to the Union Budget?
2022-02-01 17:51:00+00:00,Govt is completely clueless about how they'll revive demand. In short it's suit-boot ka budget  #Budget22
2022-02-01 17:53:00+00:00,What's The Connection Of This Video With Union Budget???
2022-02-01 17:54:00+00:00,"No sops budget, before major election!!  💪💪💪"
2022-02-01 17:54:00+00:00,"Tell us how and to whom the said budget is beneficial to corporates or #BJP donors, commonman is feeling the heat of inflation and you be like nodding your head for whayever they are doing,mark my words #BJP downfall has began, In 2024 some new govt will coming up soon"
2022-02-01 17:55:00+00:00,It is a 'Zero Sum Budget' : @RahulGandhi on #Budget2022 #LollipopBudget
2022-02-01 17:56:00+00:00,"So everyone is busy understanding the today's budget.  But let me tell you something, no budget can change our life unless we do it. Changes are part of our life. Through them we are supposed to grow. And no matter what we always find a way!"
2022-02-01 17:57:00+00:00,Once again Middle class and poor have been cheated by Union Budget today.  Many benefits have been given to top industrialists but nothing in particular has been decided for the 98% population.  #NimmoTaiBarbadiLai
2022-02-01 17:59:00+00:00,"@nsitharaman @narendramodi Today Budget:- Your profit is my profit,And your loss,Go to hell with your loss, I hardly care about you."
2022-02-01 18:00:00+00:00,All the Tarak Mehta Fans give a cheer😆!!  #BudgetSession2022 #Budget
2022-02-01 18:00:00+00:00,https://nitter.net/hussain_khan_7/status/1488572006991679488?t=CSYTKT15TUUgmKRGr4bt0g&s=19  Bogus Budget
2022-02-01 18:02:00+00:00,Eh. What's the fun of budget if there's no comparison of household budget pre/post. And whether AC will be costly in upcoming budget and what will the cigarette seller charge from tomorrow for Classic milds!
2022-02-01 18:02:00+00:00,"Hon'ble VC, #BHU appreciated the budget especially initiatives proposed for the education sector such as establishment of Digital Universities. https://uttarpradeshsamachar.in/general-budget-bhu-vice-chancellor-prof-sudhir-kumar-jain-appreciated-the-initiatives-taken-for-the-education-sector/"
2022-02-01 18:04:00+00:00,Poor Understanding of Budget Initiatives or Don't want to Understand!!
2022-02-01 18:05:00+00:00,😐Rakesh Jhunjhunwala says Budget 2022 is the death of cryptocurrencies in India
2022-02-01 18:07:00+00:00,The budget  *Appeases crypto *Robs the army by an excuse that their cultist Rawat was a traitor *Turns India into a tributary of nearby neomedieval theocracies.  Smriti baphomethotep Irani genuflects before the petty k₹i$hnas cult's Yodavanshi dynast: The parasite theocracy!  👎
2022-02-01 18:09:00+00:00,"It's an absolute opener. Some really brilliant points, appreciate your in-depth analysis on some of the key areas.   Made me think twice. Good initiative towards becoming a Self Reliant India.  #Budget #Budget2022"
2022-02-01 18:09:00+00:00,What's the need to read whatever is read in the parliament or agriculture / education / healthcare so irrelevant that it doesn't merit a mention in the budget speech? #TwitterArmy
2022-02-01 18:11:00+00:00,"#AatmanirbharBharatKaBudget PM Modi said that this budget is full of new possibilities for infrastructure, investment, growth, and jobs. This will also open up the field of Green Jobs."
2022-02-01 18:13:00+00:00,"Respected @nsitharaman Mam I heard    Your #महाभारत slogan in Today's season in #parliyament .. Now I elaborate:- In the times of #Mahabharata kings ruled the kingdom and there was prosperity everywhere, today in the times of #Democracy poverty is prevalent. #Budget2022 #Budget"
2022-02-01 18:13:00+00:00,One of the hilarious joke after budget! @Budget2022
2022-02-01 18:14:00+00:00,"@nsitharaman nothing new for people like us . Saw budget in the morning, comments from the ruling and opposition parties in afternoon, television expertise opinions in evening and now going to sleep as have to get up early for our daily routine work . Thanks ."
2022-02-01 18:15:00+00:00,"Nothing in the budjet sir , nothing simply just selling some more companies , reducing taxes to corporates.  Tax on digital assets income , what a joke and shame."
2022-02-01 18:18:00+00:00,"No change in income tax slabs, tax rates in Budget 2022 by BJP govt. Why not tax exemption limit & tax deduction slabs be linked with inflation? If MPs salaries can be linked to inflation then why not income tax slabs? Middle class also want some relief, not only speeches  #KCR"
2022-02-01 18:19:00+00:00,How you feel about no relief in terms of #incometax for #salariedclass ?
2022-02-01 18:19:00+00:00,I can't understand what is  benefit fo income tax payers. A chance of correction? Is it called benefit?
2022-02-01 18:21:00+00:00,No of People who file income tax returns 6 Cr   No of People who actually pay taxes 3 Cr ( 50% pay nearly zero tax)  No of People who want Income tax rates to come down in Budget 100 Cr 😄  #incometax #BudgetSession2022
2022-02-01 18:21:00+00:00,"This budget is criticised by a fantastic called #KCR. Who should know, as the nation is fighting against the #COViD. This very government of Shri @narendramodi, which gave each and everyone a dose of vaccination against coronavirus for free of cost. (2/1) @JPNadda @blsanthosh"
2022-02-01 18:24:00+00:00,Iam gland it is  Not a political Budget Not a populist budget Not a up election budget Not a visionary budget It is a budget that address the national issues and people's aspirations.  It is a very sensible budget by and large
2022-02-01 18:24:00+00:00,How far do you agree with the statement of @FinMinIndia that no change in #incometax for #salariedclass is itself a relief as for last two years the #incometax has not been increased?
2022-02-01 18:25:00+00:00,Budget 2022 for Middle Class
2022-02-01 18:27:00+00:00,Health sector expenditure in 2021-22 projected to be 73 per cent higher than 2019-20: Economic Survey
2022-02-01 18:27:00+00:00,Kindly watch this interview to know aboutvtodays budget Unboxing https://piped.video/DFwYFXC_GnU
2022-02-01 18:28:00+00:00,More than 66 lakh MSMEs registered on Udyam portal: Economic Survey
2022-02-01 18:29:00+00:00,@nsitharaman you call it a budget? The budget which makes poor and middle class people out of budget . What's your govts ideology ? Can u explain ? What happen to the money which you released during pandemic?Thousands of crores  ? Right ?Jus standing and announcing fake things
2022-02-01 18:30:00+00:00,Just to let you know that the GOI capital expenditure earmarked in 2022 budget is lesser than the combined state budget of Odisha. Scum like him need to be in prison. @Article14live
2022-02-01 18:30:00+00:00,"Economic Survey 2021-22: Higher Education system continues to grow, backed by several Government initiatives"
2022-02-01 18:30:00+00:00,UPI largest retail payment transaction platform in India: Economic Survey 2021-22
2022-02-01 18:32:00+00:00,Hopeless budget's just revolved inbetween few % Billionaires Nothing has implemented for plodder middle class fellows in this 'Shit' @BJPindia__  is simply running a useless govt that can't even provide his citizens minimum financial security We've poached again by @narendramodi
2022-02-01 18:33:00+00:00,"#UnionBudget2022 is not even trending on the day it was unveiled. Another lackluster and unimaginative budget by @nsitharaman ! Ma'am, pls retire now. 🙏"
2022-02-01 18:33:00+00:00,You can compromise your budget in office interior but do not dare to compromise with website.
2022-02-01 18:33:00+00:00,Economic Survey 2022: Fundraising from IPOs hit decade high in first eight months of FY22
2022-02-01 18:35:00+00:00,"Corporate surcharge is down, but individual income taxes remain as they are! We continue to squeeze the 1% idiots who pay income tax. #AatmnirbharBharatKaBudget #UnionBudget2022"
2022-02-01 18:35:00+00:00,EPFO data suggests a significant acceleration in formalisation of the job market: Economic Survey
2022-02-01 18:36:00+00:00,crypto investors after the budget session🤓  #TheViralFever #BudgetSession2022
